OrderId,Date,Region,SalesPerson,Product,Category,Quantity,UnitPrice,Discount,CostPrice
826,2024-06-21,West,Alice,Desk,Furniture,28,198.21,0.12,102.9
827,2024-04-24,East,David,Monitor,Electronics,19,301.53,0.1,180.73
828,2024-03-06,East,Eva,Monitor,Electronics,14,274.82,0.1,295.31
829,2024-01-28,East,Charlie,Keyboard,Accessories,8,39.76,0.2,25.59
830,2024-03-26,East,Charlie,Laptop,Electronics,30,1546.82,0.1,1313.47
831,2024-02-10,South,Sophia,Chair,Furniture,10,89.48,0.1,48.89
832,2024-03-10,South,Sophia,Desk,Furniture,18,146.1,0,144.54
833,2024-04-22,West,David,Monitor,Electronics,17,439.68,0.12,299.03
834,2024-02-07,West,Bob,Chair,Furniture,20,150.58,0.1,88.37
835,2024-06-07,South,Sophia,Monitor,Electronics,5,263.15,0.2,231.75
836,2024-01-19,North,Bob,Monitor,Electronics,27,276.66,0,292.89
837,2024-05-01,South,Liam,Desk,Furniture,23,207.45,0.2,163.05
838,2024-06-30,East,Alice,Laptop,Electronics,18,1327.75,0,1285.2
839,2024-01-07,South,David,Headphones,Electronics,19,100.57,0.1,44.11
840,2024-04-10,West,Alice,Laptop,Electronics,18,1514.24,0.12,983.1
841,2024-05-26,West,Liam,Mouse,Accessories,29,22.73,0.2,13.1
842,2024-02-11,West,Alice,Keyboard,Accessories,3,35.53,0.2,24.44
843,2024-05-12,North,Charlie,Headphones,Electronics,22,87.9,0.2,88.41
844,2024-01-15,North,Liam,Chair,Furniture,12,122.49,0.15,41.01
845,2024-04-06,South,Bob,Monitor,Electronics,22,359.33,0,291.71
846,2024-04-27,South,Sophia,Keyboard,Accessories,11,50.59,0,30.41
847,2024-02-08,East,Eva,Keyboard,Accessories,8,45.75,0.15,25.32
848,2024-02-13,East,Alice,Monitor,Electronics,6,365.9,0.15,221.44
849,2024-02-29,East,David,Keyboard,Accessories,16,39.32,0.05,29.68
850,2024-03-03,South,Charlie,Desk,Furniture,2,220.42,0.2,89.99
851,2024-06-29,North,Liam,Laptop,Electronics,30,1782.32,0,952.15
852,2024-02-07,East,Charlie,Laptop,Electronics,10,1707.35,0.1,1252.33
853,2024-01-01,South,Liam,Desk,Furniture,18,173.14,0.15,90.83
854,2024-04-16,West,Alice,Chair,Furniture,26,76.21,0,93.47
855,2024-04-08,North,David,Mouse,Accessories,29,21.36,0.15,16.2
856,2024-05-03,South,Bob,Headphones,Electronics,19,88.2,0.2,71.93
857,2024-04-01,South,Alice,Chair,Furniture,13,139.32,0.12,72.53
858,2024-06-04,North,Sophia,Mouse,Accessories,12,19.38,0.2,11.73
859,2024-05-13,East,Liam,Laptop,Electronics,17,1359.85,0.12,974.83
860,2024-03-08,West,Bob,Mouse,Accessories,11,27.41,0.05,13.01
861,2024-01-14,West,Bob,Mouse,Accessories,8,20.42,0.2,15.09
862,2024-06-03,West,Sophia,Desk,Furniture,6,227.76,0,104.09
863,2024-04-25,West,Liam,Monitor,Electronics,12,326.3,0.15,151.02
864,2024-06-29,West,Liam,Headphones,Electronics,14,87.79,0.15,88.3
865,2024-02-09,South,Liam,Keyboard,Accessories,13,38.82,0.05,24.13
866,2024-01-14,North,Bob,Mouse,Accessories,16,25.9,0.12,15.56
867,2024-05-21,East,Eva,Laptop,Electronics,25,1143.2,0.15,1398.7
868,2024-06-14,South,Liam,Laptop,Electronics,18,1287.75,0,952.62
869,2024-06-13,South,Eva,Laptop,Electronics,26,1352.64,0.12,1326.18
870,2024-02-18,East,Alice,Laptop,Electronics,1,1386.86,0.2,1019.62
871,2024-02-19,South,Eva,Chair,Furniture,4,140.6,0.2,52.1
872,2024-06-21,West,Bob,Headphones,Electronics,11,119.29,0,42.76
873,2024-01-03,West,David,Mouse,Accessories,1,27.01,0.05,18.15
874,2024-02-26,North,Eva,Monitor,Electronics,19,443.67,0.05,287.74
875,2024-06-30,West,Alice,Mouse,Accessories,29,17.31,0.15,10.29
876,2024-01-29,West,David,Laptop,Electronics,2,1247.31,0.12,1178.51
877,2024-04-01,South,Eva,Mouse,Accessories,21,25.79,0,11.32
878,2024-01-19,North,Liam,Headphones,Electronics,15,121.52,0.2,55.3
879,2024-06-16,South,David,Desk,Furniture,20,216.85,0.12,148.73
880,2024-05-04,West,Bob,Headphones,Electronics,26,144.11,0.2,72.74
881,2024-01-04,South,Sophia,Monitor,Electronics,26,266.16,0.12,219.87
882,2024-05-28,West,Alice,Monitor,Electronics,4,396.79,0.2,286.58
883,2024-04-13,East,Bob,Mouse,Accessories,22,27.69,0,11.61
884,2024-06-12,South,Bob,Chair,Furniture,18,86.63,0.1,48.46
885,2024-01-15,East,Eva,Keyboard,Accessories,6,50.7,0.1,24.49
886,2024-02-28,South,Eva,Desk,Furniture,26,291.35,0.2,144.69
887,2024-06-06,East,Alice,Headphones,Electronics,16,143.51,0.05,72.33
888,2024-01-25,East,Charlie,Keyboard,Accessories,23,50.84,0.1,32.87
889,2024-04-19,North,Charlie,Headphones,Electronics,22,122.95,0.15,87.12
890,2024-01-05,West,Liam,Desk,Furniture,20,282.78,0.05,86.08
891,2024-01-04,South,Liam,Mouse,Accessories,13,28.9,0.12,16.13
892,2024-04-20,West,Eva,Monitor,Electronics,23,374.4,0.2,240.77
893,2024-06-01,North,David,Laptop,Electronics,12,1124.37,0.2,1220.59
894,2024-06-07,East,Charlie,Monitor,Electronics,15,437.74,0,251.71
895,2024-02-21,North,Sophia,Desk,Furniture,6,286.93,0.15,97.36
896,2024-02-17,East,Bob,Keyboard,Accessories,16,37.03,0.15,20.33
897,2024-04-08,North,David,Keyboard,Accessories,29,51.04,0.05,27.11
898,2024-06-28,East,Bob,Mouse,Accessories,5,21.87,0.1,15.09
899,2024-04-03,West,Sophia,Headphones,Electronics,23,78.27,0.2,68.85
900,2024-02-17,West,Charlie,Mouse,Accessories,3,27.98,0.1,16.43
901,2024-01-22,West,David,Desk,Furniture,20,232.22,0.05,107.73
902,2024-04-12,South,Bob,Mouse,Accessories,28,23.27,0.1,18.65
903,2024-06-04,South,Eva,Monitor,Electronics,24,366.41,0.2,239.48
904,2024-05-10,North,Eva,Keyboard,Accessories,6,46.95,0.15,31.14
905,2024-05-03,East,Liam,Mouse,Accessories,17,16.27,0.2,18.38
906,2024-03-27,East,Eva,Monitor,Electronics,18,300.07,0.2,237.53
907,2024-05-23,North,Bob,Keyboard,Accessories,6,49.41,0.12,29.29
908,2024-01-14,East,Bob,Laptop,Electronics,4,1232.17,0,968.8
909,2024-01-25,East,Eva,Monitor,Electronics,23,306.82,0.05,208.55
910,2024-03-09,South,Eva,Monitor,Electronics,17,444.84,0.15,296.08
911,2024-01-23,East,Alice,Mouse,Accessories,27,24.63,0.1,10.88
912,2024-02-28,South,Alice,Headphones,Electronics,25,73.51,0.15,56.07
913,2024-03-03,North,Liam,Desk,Furniture,1,152.93,0.2,135.66
914,2024-05-01,West,Bob,Headphones,Electronics,29,141.21,0.2,69.92
915,2024-02-14,East,Bob,Chair,Furniture,21,137.3,0.2,71.66
916,2024-05-11,North,Charlie,Monitor,Electronics,25,294.66,0.12,281.32
917,2024-04-21,South,Sophia,Headphones,Electronics,25,62.33,0.15,66.57
918,2024-02-11,South,Liam,Keyboard,Accessories,21,47.05,0,26.33
919,2024-02-14,North,David,Mouse,Accessories,17,20.41,0.05,18.05
920,2024-05-07,East,Charlie,Mouse,Accessories,21,23.2,0.2,17.45
921,2024-05-07,South,Eva,Headphones,Electronics,25,94.58,0.15,50.07
922,2024-05-08,East,Alice,Keyboard,Accessories,13,45.54,0.15,26.94
923,2024-02-02,West,Sophia,Headphones,Electronics,24,83.26,0.05,72.0
924,2024-03-29,South,Sophia,Monitor,Electronics,12,364.26,0.1,216.25
925,2024-05-29,West,Alice,Headphones,Electronics,9,77.22,0.12,56.82
926,2024-05-07,West,Liam,Keyboard,Accessories,18,49.7,0.1,27.09
927,2024-03-31,West,Eva,Headphones,Electronics,23,142.57,0,77.13
928,2024-04-10,North,Sophia,Desk,Furniture,7,278.66,0,163.17
929,2024-02-06,South,Liam,Headphones,Electronics,13,109.53,0.12,43.07
930,2024-03-06,North,Eva,Headphones,Electronics,6,77.15,0.2,47.51
931,2024-04-08,South,Liam,Keyboard,Accessories,11,39.94,0.15,22.56
932,2024-05-09,North,David,Headphones,Electronics,2,147.0,0.1,84.03
933,2024-01-15,North,Alice,Mouse,Accessories,14,17.46,0.05,18.66
934,2024-04-15,East,Sophia,Mouse,Accessories,21,23.77,0.12,19.46
935,2024-06-28,West,Charlie,Desk,Furniture,28,167.55,0.1,144.29
936,2024-04-28,East,Liam,Keyboard,Accessories,7,35.84,0,20.82
937,2024-01-01,South,Liam,Headphones,Electronics,28,140.56,0,73.68
938,2024-03-23,West,Liam,Headphones,Electronics,29,101.52,0,65.09
939,2024-06-09,North,Sophia,Chair,Furniture,24,139.59,0.2,93.22
940,2024-04-12,East,Alice,Headphones,Electronics,12,128.5,0.2,70.28
941,2024-03-24,North,Alice,Laptop,Electronics,15,1308.36,0,1210.37
942,2024-01-10,South,Bob,Mouse,Accessories,21,16.76,0.05,18.07
943,2024-02-28,South,Eva,Desk,Furniture,29,293.51,0.05,155.33
944,2024-01-26,West,Sophia,Laptop,Electronics,11,1568.41,0.1,1282.86
945,2024-02-24,North,Sophia,Desk,Furniture,20,190.77,0.05,176.32
946,2024-03-10,East,Bob,Chair,Furniture,20,106.31,0.12,50.5
947,2024-01-30,North,Sophia,Mouse,Accessories,5,19.8,0.05,14.25
948,2024-04-20,North,Eva,Chair,Furniture,9,93.06,0.2,86.76
949,2024-05-19,East,Eva,Chair,Furniture,18,106.86,0.1,98.24
950,2024-05-12,East,Alice,Chair,Furniture,4,110.83,0.1,87.05
951,2024-01-08,East,Sophia,Headphones,Electronics,21,120.26,0.12,48.01
952,2024-05-20,South,David,Monitor,Electronics,2,430.43,0.15,191.11
953,2024-03-24,North,Alice,Chair,Furniture,17,121.09,0.12,98.26
954,2024-01-09,West,Alice,Desk,Furniture,8,269.55,0,104.4
955,2024-06-08,East,Sophia,Keyboard,Accessories,13,42.93,0.12,23.53
956,2024-04-28,West,Eva,Chair,Furniture,11,102.34,0,81.56
957,2024-05-03,North,Charlie,Desk,Furniture,9,148.14,0.1,103.41
958,2024-02-24,North,Charlie,Chair,Furniture,9,140.79,0.15,82.0
959,2024-02-14,West,David,Keyboard,Accessories,15,52.6,0.05,25.73
960,2024-03-28,West,Alice,Monitor,Electronics,30,266.8,0.2,276.92
961,2024-02-11,North,Bob,Chair,Furniture,17,87.19,0.15,87.26
962,2024-01-24,West,Bob,Monitor,Electronics,26,328.95,0.2,275.14
963,2024-02-26,South,Charlie,Mouse,Accessories,18,25.59,0.12,17.49
964,2024-01-29,West,David,Laptop,Electronics,30,1436.37,0.05,1062.52
965,2024-03-27,East,David,Laptop,Electronics,22,1481.1,0.05,1296.14
966,2024-02-13,South,David,Desk,Furniture,30,258.44,0.15,109.16
967,2024-06-01,North,Alice,Chair,Furniture,27,114.23,0.15,92.86
968,2024-04-06,North,Charlie,Chair,Furniture,15,102.5,0.2,70.93
969,2024-05-20,North,Alice,Headphones,Electronics,16,106.22,0.05,81.93
970,2024-03-30,East,Sophia,Headphones,Electronics,8,130.77,0.2,45.6
971,2024-05-22,South,Sophia,Mouse,Accessories,1,21.27,0.2,12.39
972,2024-01-05,West,Sophia,Desk,Furniture,9,180.98,0.05,89.03
973,2024-04-16,West,Charlie,Headphones,Electronics,25,101.12,0,45.6
974,2024-01-06,East,Liam,Desk,Furniture,28,296.98,0.1,134.58
975,2024-01-06,South,Eva,Chair,Furniture,29,134.61,0.12,91.86
976,2024-06-18,South,Alice,Desk,Furniture,21,150.04,0.15,80.94
977,2024-05-10,East,Liam,Headphones,Electronics,26,103.95,0.2,44.87
978,2024-02-21,South,Alice,Keyboard,Accessories,10,41.93,0,21.3
979,2024-02-14,West,Charlie,Headphones,Electronics,11,139.75,0.15,41.64
980,2024-03-27,South,Charlie,Monitor,Electronics,3,395.18,0,226.01
981,2024-01-05,East,Sophia,Laptop,Electronics,20,1352.23,0.1,1193.42
982,2024-06-24,East,Charlie,Monitor,Electronics,7,308.25,0.2,176.68
983,2024-06-27,East,Charlie,Laptop,Electronics,17,1526.53,0.2,1253.5
984,2024-02-16,East,Eva,Chair,Furniture,29,139.21,0.05,94.0
985,2024-02-03,East,Bob,Monitor,Electronics,24,310.44,0,248.58
986,2024-01-31,West,Eva,Keyboard,Accessories,23,40.46,0.12,27.36
987,2024-06-26,West,Charlie,Mouse,Accessories,1,27.66,0.15,16.2
988,2024-02-22,South,Charlie,Mouse,Accessories,6,22.14,0.15,17.01
989,2024-03-17,North,Liam,Headphones,Electronics,25,87.44,0.12,66.61
990,2024-03-12,North,Eva,Monitor,Electronics,2,356.34,0.2,192.88
991,2024-05-12,North,Liam,Keyboard,Accessories,17,36.72,0,22.03
992,2024-04-09,South,Eva,Monitor,Electronics,12,321.89,0.05,240.97
993,2024-06-14,East,Sophia,Laptop,Electronics,13,1753.37,0.15,1190.48
994,2024-02-10,North,Charlie,Headphones,Electronics,23,93.85,0.05,52.43
995,2024-03-29,East,Eva,Mouse,Accessories,3,25.47,0.2,12.92
996,2024-03-01,West,Sophia,Desk,Furniture,4,249.45,0.12,144.78
997,2024-04-13,South,Charlie,Mouse,Accessories,26,17.97,0,16.31
998,2024-05-07,East,Sophia,Monitor,Electronics,17,250.94,0,155.99
999,2024-03-31,North,Alice,Mouse,Accessories,12,21.13,0.15,11.07
1000,2024-05-11,West,Eva,Headphones,Electronics,20,98.41,0.15,72.03
1001,2024-04-22,West,David,Desk,Furniture,12,201.08,0.1,121.29
1002,2024-03-18,East,Charlie,Laptop,Electronics,28,1678.65,0.05,1155.98
1003,2024-01-20,North,Charlie,Chair,Furniture,30,142.93,0.15,58.98
1004,2024-06-16,South,Liam,Desk,Furniture,11,178.18,0.2,160.31
1005,2024-05-26,South,Sophia,Monitor,Electronics,23,346.01,0,150.59
1006,2024-06-27,South,Bob,Mouse,Accessories,2,22.32,0.12,14.0
1007,2024-03-20,East,Sophia,Headphones,Electronics,28,132.66,0.12,50.19
1008,2024-01-18,North,Sophia,Chair,Furniture,26,129.07,0.12,67.58
1009,2024-04-13,South,Sophia,Laptop,Electronics,7,1106.07,0.05,1255.22
1010,2024-01-25,East,Eva,Keyboard,Accessories,6,50.97,0.15,27.58
1011,2024-02-16,West,Alice,Monitor,Electronics,8,387.94,0.2,235.37
1012,2024-06-16,East,David,Mouse,Accessories,22,29.3,0.12,14.07
1013,2024-05-24,West,Liam,Laptop,Electronics,15,1606.7,0.1,1130.44
1014,2024-01-03,East,Alice,Chair,Furniture,29,148.24,0.15,86.01
1015,2024-06-22,East,Liam,Monitor,Electronics,30,274.56,0.2,236.85
1016,2024-02-10,East,Liam,Keyboard,Accessories,28,53.87,0.1,32.75
1017,2024-01-18,South,Eva,Keyboard,Accessories,14,46.53,0.12,28.5
1018,2024-03-23,West,Charlie,Mouse,Accessories,4,17.17,0.05,16.25
1019,2024-06-07,North,David,Chair,Furniture,22,88.64,0.12,98.97
1020,2024-03-09,North,David,Mouse,Accessories,19,24.56,0.1,16.19
1021,2024-06-22,South,Sophia,Monitor,Electronics,30,448.76,0.15,209.56
1022,2024-02-24,East,Liam,Keyboard,Accessories,16,48.99,0.15,21.04
1023,2024-01-04,North,Bob,Laptop,Electronics,14,1452.34,0,976.52
1024,2024-06-28,North,Bob,Keyboard,Accessories,25,42.3,0.15,20.44
1025,2024-03-15,East,Charlie,Monitor,Electronics,4,332.26,0.15,174.75
1026,2024-03-26,West,Eva,Mouse,Accessories,10,29.11,0.05,18.6
1027,2024-05-27,North,David,Chair,Furniture,22,159.73,0.05,53.99
1028,2024-04-28,North,Eva,Mouse,Accessories,27,20.13,0.15,16.05
1029,2024-02-21,West,Alice,Mouse,Accessories,6,20.63,0.2,13.16
1030,2024-01-30,East,David,Mouse,Accessories,18,23.01,0.15,17.59
1031,2024-01-31,East,Bob,Chair,Furniture,28,158.97,0.05,77.55
1032,2024-03-03,North,Liam,Monitor,Electronics,17,394.12,0.1,246.83
1033,2024-05-13,West,Sophia,Laptop,Electronics,12,1600.85,0.1,1199.58
1034,2024-05-29,North,Bob,Headphones,Electronics,1,145.24,0.1,78.92
1035,2024-03-14,South,Charlie,Desk,Furniture,30,275.88,0.05,177.42
1036,2024-02-02,North,Sophia,Chair,Furniture,14,78.08,0.05,62.16
1037,2024-04-04,South,Alice,Keyboard,Accessories,25,35.34,0.15,27.49
1038,2024-05-09,East,Eva,Keyboard,Accessories,4,37.42,0.2,24.57
1039,2024-02-19,South,Alice,Headphones,Electronics,19,60.58,0.12,77.57
1040,2024-04-22,West,Liam,Keyboard,Accessories,25,38.77,0.2,30.78
1041,2024-05-23,North,Liam,Monitor,Electronics,15,436.9,0.12,270.51
1042,2024-01-06,North,Sophia,Chair,Furniture,7,84.39,0,85.35
1043,2024-02-11,South,Alice,Chair,Furniture,12,120.05,0.05,60.31
1044,2024-02-28,East,Alice,Keyboard,Accessories,28,49.04,0.05,22.03
1045,2024-02-08,East,Liam,Monitor,Electronics,13,264.9,0.12,284.01
1046,2024-06-11,East,Alice,Headphones,Electronics,16,95.21,0.05,58.15
1047,2024-01-18,West,Charlie,Mouse,Accessories,17,18.57,0,15.21
1048,2024-06-11,South,Bob,Headphones,Electronics,19,112.11,0.12,89.41
1049,2024-04-11,North,Sophia,Chair,Furniture,3,81.66,0.15,75.26
1050,2024-02-08,West,Alice,Laptop,Electronics,19,1769.86,0.12,989.81
1051,2024-06-27,North,Alice,Keyboard,Accessories,5,54.66,0.12,30.12
1052,2024-04-10,West,Bob,Laptop,Electronics,3,1365.0,0.05,1115.51
1053,2024-03-30,North,Sophia,Monitor,Electronics,7,356.74,0.05,201.7
1054,2024-02-02,South,David,Desk,Furniture,25,214.12,0.15,163.92
1055,2024-02-17,West,David,Keyboard,Accessories,9,49.32,0.12,31.56
1056,2024-05-02,North,Liam,Mouse,Accessories,12,18.54,0.15,11.48
1057,2024-01-26,West,Charlie,Desk,Furniture,5,184.26,0.15,160.48
1058,2024-06-02,North,David,Mouse,Accessories,11,28.66,0,13.76
1059,2024-02-29,South,Eva,Monitor,Electronics,23,410.88,0.15,157.27
1060,2024-03-01,East,Liam,Keyboard,Accessories,24,54.49,0.15,34.56
1061,2024-03-05,West,Charlie,Headphones,Electronics,5,66.89,0.15,61.79
1062,2024-03-04,West,Alice,Laptop,Electronics,15,1408.3,0.2,1282.62
1063,2024-05-10,West,Liam,Monitor,Electronics,6,380.49,0.1,203.49
1064,2024-06-28,North,Bob,Laptop,Electronics,9,1190.57,0,1136.63
1065,2024-05-24,North,Eva,Headphones,Electronics,29,118.89,0.12,50.68
1066,2024-06-24,East,Charlie,Desk,Furniture,8,164.27,0.1,170.26
1067,2024-05-07,East,Eva,Monitor,Electronics,2,434.12,0.12,247.1
1068,2024-04-20,North,Eva,Monitor,Electronics,25,418.03,0,264.63
1069,2024-06-17,South,Eva,Mouse,Accessories,20,22.81,0.05,12.58
1070,2024-03-10,South,Sophia,Desk,Furniture,30,194.18,0.15,175.97
1071,2024-06-22,East,Sophia,Monitor,Electronics,11,281.06,0,242.72
1072,2024-01-06,West,Eva,Headphones,Electronics,29,62.95,0.15,84.49
1073,2024-06-17,West,Alice,Headphones,Electronics,9,113.65,0.2,86.6
1074,2024-05-04,North,Bob,Chair,Furniture,1,75.98,0.15,66.87
1075,2024-06-12,East,Liam,Headphones,Electronics,3,88.08,0.15,73.86
1076,2024-06-05,North,David,Mouse,Accessories,2,27.73,0,19.0
1077,2024-01-24,North,David,Keyboard,Accessories,27,35.79,0.1,29.65
1078,2024-01-25,South,Bob,Chair,Furniture,8,91.66,0.2,95.54
1079,2024-04-20,West,Alice,Laptop,Electronics,19,1797.73,0.12,1361.34
1080,2024-04-09,East,Charlie,Keyboard,Accessories,5,47.85,0.1,23.17
1081,2024-05-13,West,Bob,Mouse,Accessories,30,25.99,0.05,15.24
1082,2024-03-05,West,Charlie,Mouse,Accessories,30,17.65,0.05,14.1
1083,2024-06-03,West,Charlie,Chair,Furniture,26,141.73,0.15,86.53
1084,2024-05-08,South,Charlie,Monitor,Electronics,7,299.38,0.1,221.19
1085,2024-06-28,East,Alice,Headphones,Electronics,1,92.84,0.1,64.06
1086,2024-02-26,North,Bob,Desk,Furniture,19,141.96,0.2,169.65
1087,2024-02-04,West,Alice,Laptop,Electronics,5,1496.51,0,913.28
1088,2024-03-29,North,David,Monitor,Electronics,12,422.76,0.15,207.6
1089,2024-01-12,East,Eva,Chair,Furniture,29,159.04,0.1,85.76
1090,2024-01-27,West,Bob,Laptop,Electronics,21,1451.99,0.1,1314.0
1091,2024-01-16,East,Liam,Chair,Furniture,3,71.11,0.05,81.96
1092,2024-02-12,South,Charlie,Chair,Furniture,1,79.25,0.2,62.62
1093,2024-01-19,North,Alice,Headphones,Electronics,1,92.18,0.05,60.43
1094,2024-05-10,South,David,Headphones,Electronics,6,98.02,0.15,51.35
1095,2024-04-23,North,Bob,Desk,Furniture,27,288.86,0,80.19
1096,2024-03-20,West,Eva,Laptop,Electronics,20,1286.79,0.12,1020.37
1097,2024-06-14,East,Alice,Keyboard,Accessories,15,44.1,0,23.28
1098,2024-05-31,East,Eva,Chair,Furniture,30,115.79,0,60.46
1099,2024-03-30,South,David,Mouse,Accessories,28,20.16,0.2,13.81
1100,2024-06-09,West,Eva,Monitor,Electronics,21,305.47,0.1,177.76
1101,2024-05-30,South,Bob,Monitor,Electronics,18,304.97,0.12,228.88
1102,2024-02-14,West,Alice,Keyboard,Accessories,7,43.44,0.05,34.68
1103,2024-01-31,South,Sophia,Mouse,Accessories,21,25.47,0.15,15.59
1104,2024-01-29,East,David,Laptop,Electronics,28,1746.98,0.1,1262.17
1105,2024-05-25,North,Alice,Monitor,Electronics,23,405.97,0.2,228.62
1106,2024-01-16,South,Charlie,Laptop,Electronics,16,1163.69,0.2,967.43
1107,2024-01-16,South,Sophia,Laptop,Electronics,24,1582.2,0.05,1298.99
1108,2024-04-08,South,Alice,Desk,Furniture,12,173.08,0.05,123.54
1109,2024-03-03,West,Liam,Keyboard,Accessories,1,45.4,0.12,21.32
1110,2024-06-12,West,Bob,Desk,Furniture,12,268.9,0.05,127.61
1111,2024-01-03,East,Sophia,Desk,Furniture,25,259.3,0.15,118.44
1112,2024-04-21,East,Bob,Keyboard,Accessories,20,54.65,0.15,28.83
1113,2024-04-01,East,Sophia,Mouse,Accessories,13,22.32,0.1,18.77
1114,2024-04-13,East,David,Monitor,Electronics,4,374.2,0.05,243.38
1115,2024-03-16,South,Liam,Monitor,Electronics,4,387.35,0.2,171.07
1116,2024-04-29,North,Charlie,Headphones,Electronics,5,72.5,0.12,68.9
1117,2024-03-27,South,Eva,Chair,Furniture,11,146.16,0.12,88.3
1118,2024-04-01,West,Alice,Monitor,Electronics,24,373.24,0,180.36
1119,2024-04-24,East,Liam,Keyboard,Accessories,30,47.36,0.12,24.63
1120,2024-06-15,East,David,Desk,Furniture,10,270.79,0.15,169.94
1121,2024-02-03,North,Alice,Chair,Furniture,4,104.51,0,62.58
1122,2024-01-26,South,Eva,Laptop,Electronics,30,1570.52,0.1,1190.9
1123,2024-01-18,South,Liam,Chair,Furniture,23,120.37,0.05,65.71
1124,2024-01-12,East,Eva,Headphones,Electronics,16,61.34,0.1,78.13
1125,2024-06-27,East,David,Monitor,Electronics,8,357.51,0.2,168.59
1126,2024-02-07,East,David,Headphones,Electronics,11,147.61,0.05,44.12
1127,2024-05-02,West,Liam,Keyboard,Accessories,14,43.24,0.12,31.25
1128,2024-04-05,East,Charlie,Desk,Furniture,26,200.33,0.1,143.51
1129,2024-05-06,West,Charlie,Headphones,Electronics,16,118.44,0.12,50.59
1130,2024-06-06,East,David,Monitor,Electronics,25,345.08,0.12,207.68
1131,2024-01-28,South,David,Monitor,Electronics,8,430.05,0.15,210.41
1132,2024-01-03,South,Bob,Monitor,Electronics,27,357.32,0.15,210.44
1133,2024-04-12,West,David,Keyboard,Accessories,25,48.23,0.12,31.6
1134,2024-06-30,East,Alice,Keyboard,Accessories,27,46.86,0.15,31.75
1135,2024-03-03,South,David,Chair,Furniture,14,124.05,0.05,84.71
1136,2024-02-26,East,Liam,Keyboard,Accessories,25,54.87,0.1,33.46
1137,2024-01-02,East,Charlie,Desk,Furniture,3,256.71,0.1,164.04
1138,2024-05-26,West,Eva,Chair,Furniture,23,80.07,0.1,85.05
1139,2024-03-13,North,Sophia,Laptop,Electronics,9,1587.94,0.05,1388.35
1140,2024-06-19,East,David,Mouse,Accessories,13,21.53,0.2,15.61
1141,2024-05-24,West,Charlie,Monitor,Electronics,24,402.78,0.2,176.85
1142,2024-02-01,North,Alice,Keyboard,Accessories,21,41.95,0,26.63
1143,2024-02-25,West,David,Desk,Furniture,25,260.39,0.15,95.73
1144,2024-06-06,South,Eva,Desk,Furniture,11,299.54,0.15,172.57
1145,2024-01-25,West,Alice,Desk,Furniture,24,240.59,0.2,166.11
1146,2024-04-22,West,Bob,Laptop,Electronics,27,1250.17,0.1,969.51
1147,2024-03-03,East,Alice,Monitor,Electronics,13,311.09,0.12,249.17
1148,2024-01-18,South,Sophia,Headphones,Electronics,16,64.49,0.12,41.17
1149,2024-04-03,West,Liam,Desk,Furniture,1,172.69,0.15,115.56
1150,2024-06-30,South,David,Headphones,Electronics,26,93.58,0,85.38
1151,2024-02-07,East,David,Chair,Furniture,21,81.93,0.15,66.73
1152,2024-06-17,West,Eva,Mouse,Accessories,22,24.27,0.05,14.45
1153,2024-02-16,East,Sophia,Mouse,Accessories,14,29.52,0.05,12.19
1154,2024-06-16,South,Eva,Monitor,Electronics,22,286.93,0.1,181.59
1155,2024-06-15,North,Alice,Desk,Furniture,10,272.26,0.1,91.62
1156,2024-06-09,East,Alice,Desk,Furniture,9,264.09,0.1,112.14
1157,2024-03-27,South,Eva,Laptop,Electronics,8,1301.58,0.1,1318.77
1158,2024-01-11,South,Sophia,Headphones,Electronics,12,124.21,0.2,83.87
1159,2024-06-01,East,David,Mouse,Accessories,10,29.08,0.2,14.51
1160,2024-03-07,West,Alice,Keyboard,Accessories,16,43.35,0.2,31.78
1161,2024-02-21,West,Sophia,Desk,Furniture,21,226.35,0.2,113.97
1162,2024-04-25,South,David,Desk,Furniture,7,237.19,0.15,125.15
1163,2024-06-12,West,Liam,Mouse,Accessories,13,15.8,0.1,17.46
1164,2024-06-28,East,Bob,Chair,Furniture,4,129.37,0.2,92.12
1165,2024-01-28,West,Sophia,Mouse,Accessories,4,17.9,0.15,19.03
1166,2024-04-17,West,Eva,Laptop,Electronics,22,1686.44,0.12,1162.72
1167,2024-01-02,South,Eva,Headphones,Electronics,29,103.52,0.12,45.77
1168,2024-04-03,East,Sophia,Laptop,Electronics,30,1770.47,0,1122.49
1169,2024-03-20,West,Sophia,Chair,Furniture,27,95.26,0.05,66.7
1170,2024-06-01,East,Eva,Headphones,Electronics,23,130.33,0,79.23
1171,2024-05-26,North,Charlie,Desk,Furniture,6,164.6,0.05,129.03
1172,2024-03-20,East,Eva,Mouse,Accessories,21,24.92,0.15,19.23
1173,2024-03-10,North,David,Chair,Furniture,9,101.49,0.05,97.1
1174,2024-06-06,North,Alice,Chair,Furniture,3,89.87,0.1,43.17
1175,2024-04-14,West,Alice,Monitor,Electronics,11,260.54,0.2,173.07
1176,2024-02-10,East,Alice,Laptop,Electronics,20,1551.29,0.05,1326.14
1177,2024-06-04,East,David,Monitor,Electronics,27,336.59,0.12,169.63
1178,2024-06-07,South,Bob,Keyboard,Accessories,4,51.95,0.05,26.13
1179,2024-03-05,South,Charlie,Chair,Furniture,25,135.87,0.1,90.19
